matchId,bowler,runs_conceded,balls_bowled,wickets,economy
336036,SK Warne,29,25,1,6.959999999999999
336036,SM Pollock,25,25,0,6.0
336036,SR Watson,28,20,0,8.4
336036,ST Jayasuriya,8,12,0,4.0
336036,Sohail Tanvir,13,25,4,3.1199999999999997
336036,YK Pathan,9,18,0,3.0
336037,DP Vijaykumar,31,21,1,8.857142857142858
336037,JA Morkel,34,27,3,7.555555555555555
336037,L Balaji,34,24,2,8.5
336037,M Muralitharan,20,26,1,4.615384615384616
336037,M Ntini,22,25,1,5.279999999999999
336037,MS Gony,21,24,1,5.25
336037,PM Sarvesh Kumar,18,12,1,9.0
336037,PP Ojha,26,26,1,6.0
336037,RP Singh,29,27,0,6.444444444444445
336037,SB Styris,16,18,0,5.333333333333333
336037,Shahid Afridi,17,20,0,5.1
336038,A Mishra,36,25,2,8.639999999999999
336038,GD McGrath,37,25,0,8.879999999999999
336038,MF Maharoof,34,24,3,8.5
336038,MM Patel,17,24,3,4.25
336038,Mohammad Asif,32,24,2,8.0
336038,RA Jadeja,0,1,1,0.0
336038,SK Trivedi,20,18,1,6.666666666666667
336038,SK Warne,21,24,2,5.25
336038,SR Watson,9,19,3,2.8421052631578947
336038,Sohail Tanvir,13,14,0,5.571428571428571
336038,VY Mahesh,49,25,2,11.76
336039,IK Pathan,22,26,1,5.0769230769230775
336039,JA Morkel,27,24,2,6.75
336039,JR Hopes,20,12,0,10.0
336039,L Balaji,27,24,0,6.75
336039,M Muralitharan,18,25,1,4.319999999999999
336039,M Ntini,23,24,2,5.75
336039,MS Gony,13,25,3,3.1199999999999997
336039,PP Chawla,23,17,0,8.117647058823529
336039,RR Powar,27,19,0,8.526315789473685
336039,S Sreesanth,6,7,0,5.142857142857142
336039,VRV Singh,14,12,0,7.0
336040,JA Morkel,20,29,4,4.137931034482759
336040,L Balaji,40,25,0,9.6
336040,M Muralitharan,39,24,2,9.75
336040,M Ntini,21,24,0,5.25
336040,MM Patel,14,12,0,7.0
336040,MS Gony,30,24,1,7.5
336040,SK Trivedi,21,12,0,10.5
336040,SK Warne,33,25,0,7.919999999999999
336040,SR Watson,27,26,1,6.230769230769231
336040,Sohail Tanvir,39,25,1,9.36
336040,YK Pathan,22,24,3,5.5
392181,A Flintoff,44,24,1,11.0
392181,DJ Bravo,26,25,1,6.239999999999999
392181,Harbhajan Singh,15,18,1,5.0
392181,JDP Oram,30,24,2,7.5
392181,Joginder Sharma,25,24,1,6.25
392181,MS Gony,31,25,2,7.4399999999999995
392181,RR Raje,15,6,0,15.0
392181,SL Malinga,13,26,3,3.0
392181,ST Jayasuriya,34,24,2,8.5
392181,T Thushara,32,24,1,8.0
392181,Z Khan,34,24,0,8.5
392182,A Kumble,5,19,5,1.5789473684210527
392182,AD Mascarenhas,20,24,3,5.0
392182,DW Steyn,3,15,0,1.2
392182,JD Ryder,13,25,3,3.1199999999999997
392182,Kamran Khan,21,18,0,7.0
392182,MM Patel,24,19,2,7.578947368421053
392182,P Kumar,4,21,2,1.1428571428571428
392182,R Vinay Kumar,24,19,0,7.578947368421053
392182,SK Warne,18,24,2,4.5
392182,T Henderson,30,24,1,7.5
392182,YK Pathan,16,13,0,7.384615384615385
392183,AM Salvi,17,12,1,8.5
392183,DL Vettori,15,18,5,5.0
392183,DP Nannes,21,21,0,6.0
392183,IK Pathan,8,7,0,6.857142857142857
392183,PJ Sangwan,19,12,0,9.5
392183,PP Chawla,11,6,0,11.0
392183,VRV Singh,5,6,0,5.0
392183,VS Malik,11,6,0,11.0
392183,VY Mahesh,24,13,1,11.076923076923078
392183,YA Abdulla,18,7,0,15.428571428571427
392184,AB Agarkar,16,7,0,13.714285714285714
392184,AB Dinda,24,18,2,8.0
392184,CH Gayle,14,6,0,14.0
392184,FH Edwards,6,24,0,1.5
392184,Harmeet Singh,22,25,1,5.279999999999999
392184,I Sharma,13,18,0,4.333333333333333
392184,M Kartik,23,24,0,5.75
392184,MC Henriques,4,1,0,24.0
392184,PP Ojha,14,24,2,3.5
392184,RP Singh,22,22,5,6.0
392184,SB Styris,32,24,2,8.0
392184,SC Ganguly,8,6,0,8.0
392185,A Flintoff,11,18,1,3.6666666666666665
392185,A Kumble,21,25,0,5.04
392185,DW Steyn,33,26,1,7.615384615384616
392185,JA Morkel,11,13,1,5.0769230769230775
392185,JH Kallis,28,12,0,14.0
392185,Joginder Sharma,9,7,1,7.7142857142857135
392185,KP Pietersen,14,18,2,4.666666666666667
392185,L Balaji,18,14,2,7.7142857142857135
392185,LRPL Taylor,12,7,0,10.285714285714285
392185,M Muralitharan,11,24,4,2.75
392185,MS Gony,22,20,1,6.6
392185,P Kumar,37,24,2,9.25
392185,R Vinay Kumar,12,6,0,12.0
392185,V Kohli,9,6,0,9.0
392186,AB Dinda,33,25,1,7.919999999999999
392186,CH Gayle,7,9,0,4.666666666666667
392186,I Sharma,24,24,1,6.0
392186,IK Pathan,25,20,0,7.5
392186,LR Shukla,20,14,1,8.571428571428571
392186,M Kartik,7,6,0,7.0
392186,MC Henriques,31,25,1,7.4399999999999995
392186,PP Chawla,8,12,0,4.0
392186,RS Bopara,1,2,0,3.0
392186,SC Ganguly,24,24,2,6.0
392186,VS Malik,23,12,1,11.5
392186,YA Abdulla,18,14,0,7.7142857142857135
392188,A Kumble,39,24,0,9.75
392188,DW Steyn,21,18,2,7.0
392188,FH Edwards,38,25,1,9.12
392188,Harmeet Singh,40,28,1,8.571428571428571
392188,JD Ryder,28,19,1,8.842105263157896
392188,JH Kallis,19,12,0,9.5
392188,KP Pietersen,31,24,2,7.75
392188,P Kumar,37,24,1,9.25
392188,PP Ojha,27,24,1,6.75
392188,RP Singh,17,24,2,4.25
392188,SB Styris,31,25,3,7.4399999999999995
392189,A Flintoff,50,24,0,12.5
392189,A Nehra,32,25,1,7.68
392189,AM Salvi,36,19,0,11.368421052631579
392189,DL Vettori,29,24,3,7.25
392189,DP Nannes,32,24,2,8.0
392189,JA Morkel,41,24,1,10.25
392189,Joginder Sharma,8,6,0,8.0
392189,L Balaji,18,25,3,4.319999999999999
392189,M Muralitharan,26,18,0,8.666666666666666
392189,MK Tiwary,11,6,0,11.0
392189,MS Gony,45,24,1,11.25
392189,PJ Sangwan,25,27,3,5.555555555555555
392190,AB Agarkar,13,7,0,11.142857142857142
392190,AD Mascarenhas,29,24,1,7.25
392190,Anureet Singh,33,26,2,7.615384615384616
392190,BAW Mendis,36,29,2,7.448275862068966
392190,CH Gayle,17,26,0,3.9230769230769234
392190,I Sharma,36,24,2,9.0
392190,Kamran Khan,29,34,5,5.117647058823529
392190,MM Patel,35,19,1,11.052631578947368
392190,RA Jadeja,7,6,0,7.0
392190,SC Ganguly,23,18,0,7.666666666666667
392190,SK Warne,23,26,2,5.307692307692308
392190,YK Pathan,23,28,0,4.928571428571428
392191,A Kumble,19,24,1,4.75
392191,IK Pathan,35,24,3,8.75
392191,JD Ryder,23,12,0,11.5
392191,JH Kallis,45,26,2,10.384615384615385
392191,KP Pietersen,16,12,0,8.0
392191,P Kumar,35,25,0,8.399999999999999
392191,PP Chawla,19,24,1,4.75
392191,Pankaj Singh,18,14,0,7.7142857142857135
392191,R Vinay Kumar,4,6,0,4.0
392191,RR Bose,24,12,0,12.0
392191,RS Bopara,4,6,0,4.0
392191,VRV Singh,22,12,1,11.0
392191,YA Abdulla,28,27,4,6.222222222222222
392191,Yuvraj Singh,28,18,0,9.333333333333334
392192,DJ Bravo,33,25,3,7.919999999999999
392192,DR Smith,15,12,0,7.5
392192,DS Kulkarni,18,6,0,18.0
392192,FH Edwards,23,28,2,4.928571428571428
392192,Harbhajan Singh,26,25,1,6.239999999999999
392192,Harmeet Singh,19,6,0,19.0
392192,PP Ojha,20,25,3,4.8
392192,RG Sharma,8,6,0,8.0
392192,RP Singh,25,26,2,5.76923076923077
392192,SL Malinga,18,25,3,4.319999999999999
392192,ST Jayasuriya,28,19,1,8.842105263157896
392192,Y Venugopal Rao,33,24,0,8.25
392192,Z Khan,31,25,1,7.4399999999999995
392194,A Kumble,22,24,0,5.5
392194,A Mishra,17,26,1,3.9230769230769234
392194,A Nehra,32,26,3,7.384615384615385
392194,B Akhil,8,6,1,8.0
392194,DL Vettori,35,24,1,8.75
392194,DP Nannes,23,25,1,5.52
392194,JH Kallis,34,21,0,9.714285714285714
392194,KP Appanna,24,24,1,6.0
392194,PJ Sangwan,31,25,1,7.4399999999999995
392194,Pankaj Singh,30,25,2,7.199999999999999
392194,R Vinay Kumar,28,20,0,8.4
392195,AD Mascarenhas,29,24,0,7.25
392195,IK Pathan,23,27,2,5.111111111111111
392195,Kamran Khan,12,27,4,2.6666666666666665
392195,MM Patel,22,25,2,5.279999999999999
392195,PP Chawla,22,24,2,5.5
392195,RR Powar,9,13,0,4.153846153846154
392195,SK Warne,37,24,0,9.25
392195,VRV Singh,19,24,0,4.75
392195,YA Abdulla,20,25,3,4.8
392195,YK Pathan,26,28,0,5.571428571428571
392195,Yuvraj Singh,9,12,0,4.5
392196,DR Smith,17,6,0,17.0
392196,FH Edwards,21,24,1,5.25
392196,JA Morkel,24,19,0,7.578947368421053
392196,JDP Oram,28,18,0,9.333333333333334
392196,Joginder Sharma,14,6,0,14.0
392196,L Balaji,40,22,1,10.90909090909091
392196,M Muralitharan,16,25,1,3.84
392196,MS Gony,19,7,0,16.285714285714285
392196,PP Ojha,11,12,2,5.5
392196,RG Sharma,18,18,1,6.0
392196,RP Singh,27,23,1,7.0434782608695645
392196,SK Raina,18,24,2,4.5
392196,Shoaib Ahmed,30,19,0,9.473684210526317
392196,Y Venugopal Rao,34,25,1,8.16
392197,AB Dinda,23,13,0,10.615384615384617
392197,AM Nayar,13,18,3,4.333333333333333
392197,BAW Mendis,39,24,1,9.75
392197,BJ Hodge,29,18,1,9.666666666666666
392197,CH Gayle,24,12,0,12.0
392197,DJ Bravo,30,19,2,9.473684210526317
392197,Harbhajan Singh,15,12,0,7.5
392197,I Sharma,23,26,1,5.307692307692308
392197,LR Shukla,25,24,3,6.25
392197,SC Ganguly,15,7,0,12.857142857142856
392197,SL Malinga,8,16,3,3.0
392197,SR Tendulkar,11,12,0,5.5
392197,Z Khan,14,18,1,4.666666666666667
392198,A Mishra,33,26,3,7.615384615384616
392198,A Nehra,22,25,1,5.279999999999999
392198,AD Mascarenhas,28,24,2,7.0
392198,DL Vettori,32,12,0,16.0
392198,DP Nannes,21,23,0,5.478260869565217
392198,Kamran Khan,34,25,1,8.16
392198,MM Patel,13,25,2,3.1199999999999997
392198,PJ Sangwan,26,26,1,6.0
392198,RA Jadeja,17,12,0,8.5
392198,SK Warne,32,24,2,8.0
392198,TM Dilshan,4,6,0,4.0
392198,YK Pathan,14,12,0,7.0
392199,A Kumble,16,24,2,4.0
392199,AB Agarkar,19,16,0,7.125
392199,BJ Hodge,29,24,3,7.25
392199,CH Gayle,31,23,0,8.08695652173913
392199,I Sharma,14,25,2,3.36
392199,KP Appanna,30,18,1,10.0
392199,KP Pietersen,18,26,1,4.153846153846154
392199,M Kartik,24,25,0,5.76
392199,P Kumar,24,25,1,5.76
392199,Pankaj Singh,14,6,0,14.0
392199,RE van der Merwe,28,24,1,7.0
392199,SC Ganguly,17,12,0,8.5
392200,DJ Bravo,22,20,2,6.6
392200,Harbhajan Singh,23,24,1,5.75
392200,IK Pathan,18,26,2,4.153846153846154
392200,JP Duminy,18,19,1,5.684210526315789
392200,K Goel,10,13,0,4.615384615384616
392200,PP Chawla,26,18,1,8.666666666666666
392200,RR Powar,21,25,1,5.04
392200,SL Malinga,11,25,2,2.6399999999999997
392200,SR Tendulkar,6,7,0,5.142857142857142
392200,ST Jayasuriya,5,6,1,5.0
392200,VS Malik,11,13,1,5.0769230769230775
392200,WA Mota,3,6,0,3.0
392200,YA Abdulla,16,27,2,3.5555555555555554
392200,Z Khan,17,25,1,4.08
392201,A Mishra,32,24,1,8.0
392201,A Nehra,29,25,3,6.959999999999999
392201,DL Vettori,21,20,1,6.3
392201,DP Nannes,16,24,3,4.0
392201,DR Smith,8,6,0,8.0
392201,FH Edwards,40,26,0,9.230769230769232
392201,PJ Sangwan,24,24,1,6.0
392201,PP Ojha,23,25,1,5.52
392201,RG Sharma,10,6,0,10.0
392201,RP Singh,18,20,1,5.3999999999999995
392201,Shoaib Ahmed,20,24,2,5.0
392201,TM Dilshan,15,6,0,15.0
392201,Y Venugopal Rao,19,13,0,8.76923076923077
392202,AD Mascarenhas,26,20,0,7.8
392202,JA Morkel,21,24,2,5.25
392202,JDP Oram,27,24,2,6.75
392202,Kamran Khan,34,17,0,12.0
392202,L Balaji,20,22,4,5.454545454545455
392202,M Muralitharan,32,25,0,7.68
392202,MM Patel,25,24,2,6.25
392202,S Tyagi,7,13,0,3.230769230769231
392202,SK Raina,11,12,1,5.5
392202,SK Trivedi,34,19,0,10.736842105263158
392202,SK Warne,23,25,1,5.52
392202,YK Pathan,17,18,2,5.666666666666667
392203,AB Agarkar,11,7,1,9.428571428571429
392203,AB Dinda,26,19,1,8.210526315789474
392203,AM Nayar,19,19,1,6.0
392203,BJ Hodge,13,12,1,6.5
392203,CH Gayle,19,25,1,4.56
392203,GR Napier,27,24,1,6.75
392203,Harbhajan Singh,24,24,0,6.0
392203,I Sharma,21,27,1,4.666666666666667
392203,LR Shukla,25,18,0,8.333333333333334
392203,M Kartik,20,18,1,6.666666666666667
392203,SL Malinga,21,26,1,4.846153846153847
392203,ST Jayasuriya,11,8,0,8.25
392203,Z Khan,29,26,3,6.6923076923076925
392204,A Kumble,25,24,2,6.25
392204,IK Pathan,19,24,2,4.75
392204,JD Ryder,24,24,1,6.0
392204,JH Kallis,19,18,0,6.333333333333333
392204,KP Appanna,10,12,0,5.0
392204,P Kumar,25,26,2,5.76923076923077
392204,PP Chawla,28,25,0,6.72
392204,RE van der Merwe,21,19,2,6.631578947368421
392204,RR Powar,8,6,0,8.0
392204,VS Malik,28,19,0,8.842105263157896
392204,YA Abdulla,35,25,4,8.399999999999999
392204,Yuvraj Singh,21,25,3,5.04
392205,AS Raut,7,6,0,7.0
392205,DR Smith,21,12,0,10.5
392205,FH Edwards,16,23,2,4.173913043478261
392205,MM Patel,23,12,0,11.5
392205,PP Ojha,26,25,1,6.239999999999999
392205,RA Jadeja,19,27,1,4.222222222222222
392205,RG Sharma,13,13,0,6.0
392205,RP Singh,17,25,2,4.08
392205,SK Trivedi,13,12,1,6.5
392205,SK Warne,28,19,0,8.842105263157896
392205,SM Harwood,25,24,2,6.25
392205,Shoaib Ahmed,19,12,0,9.5
392205,Y Venugopal Rao,23,12,2,11.5
392205,YK Pathan,19,24,1,4.75
392206,A Mishra,24,18,0,8.0
392206,A Nehra,25,26,3,5.76923076923077
392206,DP Nannes,25,26,4,5.76923076923077
392206,JA Morkel,32,24,1,8.0
392206,JDP Oram,14,6,0,14.0
392206,L Balaji,26,18,0,8.666666666666666
392206,M Muralitharan,22,24,1,5.5
392206,PJ Sangwan,40,19,1,12.631578947368421
392206,R Bhatia,17,18,2,5.666666666666667
392206,S Tyagi,17,19,2,5.368421052631579
392206,SB Jakati,24,24,4,6.0
392206,SK Raina,7,6,0,7.0
392206,TM Dilshan,23,18,0,7.666666666666667
392207,AB Agarkar,29,24,1,7.25
392207,AB Dinda,24,14,0,10.285714285714285
392207,BJ Hodge,12,13,1,5.538461538461539
392207,CH Gayle,20,18,0,6.666666666666667
392207,I Sharma,27,24,2,6.75
392207,IK Pathan,36,25,0,8.639999999999999
392207,LR Shukla,6,7,0,5.142857142857142
392207,M Kartik,17,20,0,5.1
392207,PP Chawla,25,25,2,6.0
392207,RR Powar,7,13,0,3.230769230769231
392207,SC Ganguly,9,6,0,9.0
392207,VS Malik,23,24,0,5.75
392207,YA Abdulla,33,24,1,8.25
392207,Yuvraj Singh,22,12,0,11.0
392208,A Kumble,18,12,0,9.0
392208,AM Nayar,22,28,0,4.714285714285714
392208,D du Preez,31,25,3,7.4399999999999995
392208,DJ Bravo,31,19,0,9.789473684210527
392208,Harbhajan Singh,14,12,0,7.0
392208,JH Kallis,20,25,0,4.8
392208,P Kumar,15,18,0,5.0
392208,R Vinay Kumar,32,24,0,8.0
392208,RE van der Merwe,27,18,1,9.0
392208,SL Malinga,24,19,0,7.578947368421053
392208,SR Tendulkar,21,12,0,10.5
392208,ST Jayasuriya,20,12,0,10.0
392208,Z Khan,10,14,1,4.285714285714286
392209,DR Smith,19,13,0,8.76923076923077
392209,JA Morkel,23,19,2,7.2631578947368425
392209,L Balaji,18,6,0,18.0
392209,M Muralitharan,10,19,2,3.1578947368421053
392209,PP Ojha,25,25,0,6.0
392209,RG Sharma,8,6,0,8.0
392209,RJ Harris,39,24,0,9.75
392209,RP Singh,34,26,1,7.846153846153847
392209,S Tyagi,8,13,1,3.6923076923076925
392209,SB Jakati,22,24,4,5.5
392209,SK Raina,12,10,1,7.199999999999999
392209,Shoaib Ahmed,14,12,1,7.0
392209,TL Suman,29,18,1,9.666666666666666
392210,A Singh,9,24,3,2.25
392210,IK Pathan,40,24,1,10.0
392210,K Goel,11,6,0,11.0
392210,PP Chawla,30,24,2,7.5
392210,RA Jadeja,6,6,0,6.0
392210,RR Powar,33,18,1,11.0
392210,S Sreesanth,41,27,0,9.11111111111111
392210,SK Trivedi,20,24,1,5.0
392210,SK Warne,36,20,2,10.799999999999999
392210,SM Harwood,15,30,1,3.0
392210,YA Abdulla,43,19,0,13.578947368421053
392210,YK Pathan,28,24,1,7.0
392210,Yuvraj Singh,9,6,0,9.0
392211,A Mishra,18,24,0,4.5
392211,A Nehra,21,26,1,4.846153846153847
392211,AB Agarkar,24,18,1,8.0
392211,AB Dinda,17,12,0,8.5
392211,BJ Hodge,11,14,0,4.714285714285714
392211,DP Nannes,48,25,0,11.52
392211,I Sharma,43,24,0,10.75
392211,M Kartik,18,24,0,4.5
392211,MC Henriques,36,24,0,9.0
392211,PJ Sangwan,28,25,2,6.72
392211,R Bhatia,35,24,0,8.75
392212,DJ Bravo,16,18,1,5.333333333333333
392212,DR Smith,13,6,0,13.0
392212,DS Kulkarni,19,26,1,4.384615384615385
392212,Harbhajan Singh,23,12,0,11.5
392212,Harmeet Singh,28,18,0,9.333333333333334
392212,RG Sharma,6,12,4,3.0
392212,RJ Harris,25,24,0,6.25
392212,RP Singh,18,25,2,4.319999999999999
392212,RR Raje,25,18,1,8.333333333333334
392212,SL Malinga,22,26,2,5.0769230769230775
392212,ST Jayasuriya,31,24,1,7.75
392212,Shoaib Ahmed,19,12,0,9.5
392212,TL Suman,14,24,2,3.5
392213,A Kumble,12,12,1,6.0
392213,A Singh,17,26,4,3.9230769230769234
392213,AS Raut,6,6,0,6.0
392213,D du Preez,24,18,1,8.0
392213,JH Kallis,19,25,1,4.56
392213,LA Carseldine,5,7,1,4.285714285714286
392213,M Morkel,19,25,1,4.56
392213,MM Patel,15,13,1,6.923076923076923
392213,P Kumar,30,25,0,7.199999999999999
392213,R Vinay Kumar,8,7,0,6.857142857142857
392213,RA Jadeja,15,24,3,3.75
392213,RE van der Merwe,11,6,0,11.0
392213,SK Warne,23,24,0,5.75
392214,IK Pathan,38,24,1,9.5
392214,JA Morkel,35,19,1,11.052631578947368
392214,K Goel,23,18,0,7.666666666666667
392214,L Balaji,40,25,1,9.6
392214,M Muralitharan,36,25,0,8.639999999999999
392214,MS Gony,19,6,0,19.0
392214,PP Chawla,28,18,1,9.333333333333334
392214,S Sreesanth,36,25,1,8.639999999999999
392214,S Tyagi,10,12,0,5.0
392214,SB Jakati,20,12,1,10.0
392214,SK Raina,8,12,0,4.0
392214,VRV Singh,36,12,0,18.0
392214,YA Abdulla,18,12,0,9.0
392215,A Mishra,18,26,0,4.153846153846154
392215,A Nehra,23,28,2,4.928571428571428
392215,DJ Bravo,2,6,0,2.0
392215,DP Nannes,31,26,3,7.153846153846154
392215,DS Kulkarni,9,18,0,3.0
392215,Harbhajan Singh,21,24,1,5.25
392215,JP Duminy,13,25,1,3.1199999999999997
392215,PJ Sangwan,17,25,1,4.08
392215,R Bhatia,14,25,4,3.36
392215,RR Raje,22,11,0,12.0
392215,SL Malinga,26,27,1,5.777777777777778
392215,SR Tendulkar,19,6,0,19.0
392216,A Symonds,19,7,0,16.285714285714285
392216,B Lee,21,27,1,4.666666666666667
392216,IK Pathan,41,25,1,9.84
392216,PP Chawla,26,18,1,8.666666666666666
392216,PP Ojha,23,25,1,5.52
392216,RG Sharma,12,12,2,6.0
392216,RJ Harris,28,19,0,8.842105263157896
392216,RP Singh,26,17,0,9.176470588235293
392216,S Sreesanth,37,24,1,9.25
392216,Shoaib Ahmed,25,18,2,8.333333333333334
392216,TL Suman,24,18,2,8.0
392216,WA Mota,25,25,1,6.0
392216,Y Venugopal Rao,3,6,0,3.0
392216,Yuvraj Singh,11,6,0,11.0
392217,A Singh,25,18,1,8.333333333333334
392217,JA Morkel,23,19,1,7.2631578947368425
392217,JDP Oram,8,6,0,8.0
392217,L Balaji,13,18,1,4.333333333333333
392217,M Muralitharan,22,24,2,5.5
392217,RA Jadeja,14,14,0,6.0
392217,S Tyagi,12,12,0,6.0
392217,SB Jakati,34,25,2,8.16
392217,SK Raina,21,18,1,7.0
392217,SK Trivedi,22,19,1,6.947368421052632
392217,SK Warne,22,27,1,4.888888888888889
392217,SM Harwood,21,13,0,9.692307692307693
392217,YK Pathan,27,25,0,6.4799999999999995
392218,A Kumble,32,24,0,8.0
392218,A Mithun,39,27,0,8.666666666666666
392218,C Nanda,32,24,1,8.0
392218,DJ Bravo,26,25,1,6.239999999999999
392218,DS Kulkarni,24,24,1,6.0
392218,Harbhajan Singh,13,26,3,3.0
392218,JH Kallis,20,21,0,5.714285714285714
392218,KP Appanna,13,12,0,6.5
392218,R Vinay Kumar,29,25,1,6.959999999999999
392218,RE van der Merwe,17,18,1,5.666666666666667
392218,SL Malinga,32,29,1,6.620689655172415
392219,A Mishra,13,25,3,3.1199999999999997
392219,A Nehra,27,26,2,6.230769230769231
392219,AB Agarkar,17,19,0,5.368421052631579
392219,BJ Hodge,2,6,0,2.0
392219,DP Nannes,13,26,2,3.0
392219,I Sharma,21,26,2,4.846153846153847
392219,M Kartik,20,24,0,5.0
392219,MC Henriques,33,26,1,7.615384615384616
392219,PJ Sangwan,31,19,1,9.789473684210527
392219,R Bhatia,13,6,0,13.0
392219,SS Sarkar,19,7,0,16.285714285714285
392219,TM Dilshan,18,24,0,4.5
392220,A Symonds,30,24,0,7.5
392220,AS Raut,13,6,0,13.0
392220,DR Smith,4,6,0,4.0
392220,M Morkel,19,19,0,6.0
392220,MM Patel,3,6,0,3.0
392220,PP Ojha,25,21,3,7.142857142857143
392220,RA Jadeja,26,24,2,6.5
392220,RG Sharma,12,18,4,4.0
392220,RP Singh,20,26,1,4.615384615384616
392220,SK Trivedi,33,18,1,11.0
392220,SK Warne,36,24,1,9.0
392220,WPUJC Vaas,18,25,2,4.319999999999999
392220,YK Pathan,34,24,3,8.5
392221,A Kumble,28,24,1,7.0
392221,AB Agarkar,45,24,1,11.25
392221,AD Mathews,30,15,0,12.0
392221,B Akhil,30,20,1,9.0
392221,BAW Mendis,20,25,1,4.8
392221,DJ Hussey,10,6,0,10.0
392221,I Sharma,36,28,0,7.7142857142857135
392221,JD Ryder,25,24,0,6.25
392221,JH Kallis,38,26,0,8.76923076923077
392221,KP Appanna,10,6,0,10.0
392221,M Kartik,26,26,2,6.0
392221,R Vinay Kumar,33,24,2,8.25
392222,AM Rahane,5,6,1,5.0
392222,B Lee,19,30,1,3.8
392222,DJ Bravo,15,14,2,6.428571428571428
392222,DS Kulkarni,24,18,1,8.0
392222,Harbhajan Singh,9,24,1,2.25
392222,IK Pathan,14,20,0,4.2
392222,JP Duminy,15,24,2,3.75
392222,K Goel,16,12,0,8.0
392222,PP Chawla,32,24,1,8.0
392222,RR Raje,5,7,0,4.285714285714286
392222,S Sreesanth,21,6,0,21.0
392222,SL Malinga,25,31,2,4.838709677419355
392222,ST Jayasuriya,3,6,0,3.0
392222,Yuvraj Singh,14,12,0,7.0
392223,A Mishra,39,18,0,13.0
392223,A Nehra,46,25,2,11.04
392223,A Symonds,17,19,1,5.368421052631579
392223,DP Nannes,30,25,1,7.199999999999999
392223,DR Smith,25,24,1,6.25
392223,PJ Sangwan,15,27,3,3.3333333333333335
392223,PP Ojha,25,25,2,6.0
392223,R Bhatia,15,16,4,5.625
392223,RP Singh,25,25,0,6.0
392223,Shoaib Ahmed,24,6,0,24.0
392223,TM Dilshan,8,12,0,4.0
392223,WPUJC Vaas,45,27,3,10.0
392224,A Kumble,12,24,2,3.0
392224,B Akhil,2,6,0,2.0
392224,JA Morkel,12,25,2,2.88
392224,JDP Oram,12,10,2,7.199999999999999
392224,JH Kallis,18,24,2,4.5
392224,L Balaji,31,25,2,7.4399999999999995
392224,M Muralitharan,24,24,1,6.0
392224,P Kumar,35,22,3,9.545454545454545
392224,R Vinay Kumar,29,19,2,9.157894736842106
392224,RE van der Merwe,29,24,1,7.25
392224,S Tyagi,20,13,1,9.230769230769232
392224,SB Jakati,25,24,0,6.25
392225,C Nanda,4,6,1,4.0
392225,DJ Bravo,28,20,1,8.4
392225,DS Kulkarni,28,25,0,6.72
392225,Harbhajan Singh,31,24,1,7.75
392225,J Botha,26,26,1,6.0
392225,JP Duminy,17,18,0,5.666666666666667
392225,MM Patel,22,23,4,5.739130434782608
392225,RA Jadeja,16,7,0,13.714285714285714
392225,SK Trivedi,18,25,2,4.319999999999999
392225,SK Warne,19,27,3,4.222222222222222
392225,SL Malinga,27,25,1,6.4799999999999995
392225,ST Jayasuriya,3,6,3,3.0
392225,YK Pathan,24,19,0,7.578947368421053
392226,A Nehra,6,24,1,1.5
392226,B Lee,13,26,3,3.0
392226,DL Vettori,15,19,0,4.736842105263158
392226,IK Pathan,22,24,3,5.5
392226,MF Maharoof,23,30,2,4.6
392226,PJ Sangwan,42,24,1,10.5
392226,PP Chawla,15,19,0,4.736842105263158
392226,R Bhatia,21,19,0,6.631578947368421
392226,RR Powar,18,20,0,5.3999999999999995
392226,S Sreesanth,18,26,2,4.153846153846154
392226,TM Dilshan,7,6,0,7.0
392226,WA Mota,6,6,1,6.0
392226,Yuvraj Singh,14,6,0,14.0
392227,C Nanda,19,20,0,5.7
392227,DJ Bravo,17,20,1,5.1
392227,DS Kulkarni,40,25,1,9.6
392227,Harbhajan Singh,22,18,0,7.333333333333333
392227,JA Morkel,29,26,3,6.6923076923076925
392227,JP Duminy,9,12,0,4.5
392227,L Balaji,17,12,0,8.5
392227,M Muralitharan,19,24,0,4.75
392227,S Tyagi,29,18,1,9.666666666666666
392227,SB Jakati,26,18,0,8.666666666666666
392227,SK Raina,22,24,1,5.5
392227,SL Malinga,18,25,1,4.319999999999999
392228,A Symonds,28,24,2,7.0
392228,AB Agarkar,41,24,1,10.25
392228,BJ Hodge,23,18,1,7.666666666666667
392228,DJ Hussey,6,6,0,6.0
392228,Harmeet Singh,40,23,0,10.434782608695652
392228,I Sharma,23,24,0,5.75
392228,M Kartik,12,24,1,3.0
392228,Mashrafe Mortaza,54,28,1,11.571428571428571
392228,PP Ojha,24,18,0,8.0
392228,RG Sharma,15,12,1,7.5
392228,RJ Harris,20,24,2,5.0
392228,RP Singh,26,23,0,6.782608695652174
392229,A Symonds,9,13,2,4.153846153846154
392229,B Lee,29,26,1,6.6923076923076925
392229,IK Pathan,28,19,2,8.842105263157896
392229,PP Chawla,20,24,0,5.0
392229,PP Ojha,12,12,0,6.0
392229,RG Sharma,23,12,0,11.5
392229,RJ Harris,29,26,0,6.6923076923076925
392229,RP Singh,24,26,3,5.538461538461539
392229,RR Powar,10,13,2,4.615384615384616
392229,S Sreesanth,10,12,0,5.0
392229,TL Suman,22,25,1,5.279999999999999
